enterprise_value,signing_date,industry_sector,client_name,target_inc_country,percentage_to_be_sold
145000,2021-12-31,finance,Jennings Inc,BRA,2
149000,2022-07-07,creative,Jones GmbH,ZWE,1
57000,2026-04-01,manufacturing,Weeks Ltd,SAU,26
124000,2022-10-11,creative,Brown SA,HMD,72
65000,2026-04-01,manufacturing,Bachrach International,LUX,63
171000,2026-04-01,creative,Franklin GmbH,LUX,5
38000,2023-01-01,retail,Fuentes Inc,ZMB,96
8000,2022-10-11,manufacturing,Wishman SA,PSE,3
123000,2023-01-01,retail,Nugent Inc,ARE,32
87000,2022-07-07,finance,Hinkle Ltd,ECU,87
110000,2022-10-11,manufacturing,Callen PLC,MYS,26
93000,2021-12-31,retail,Gonzalez SA,BMU,77
147000,2023-01-01,retail,Elliott Inc,CHE,86
123000,2022-07-07,manufacturing,Schafer PLC,NFK,79
115000,2021-12-31,creative,Chow GmbH,ZAF,73
61000,2022-07-07,retail,Lee SA,MUS,39
38000,2026-04-01,manufacturing,Beebee PLC,BLR,34
139000,2022-10-11,retail,Bumbrey PLC,ISL,28
34000,2023-01-01,finance,Roberts Ltd,TWN,79
199000,2021-12-31,manufacturing,Benavidez International,TGO,29
8000,2023-01-01,infrastructure,Hereford SA,TUV,44
172000,2022-10-11,finance,Neville Inc,SRB,25
84000,2022-07-07,infrastructure,Cardona International,NOR,73
51000,2022-10-11,retail,Johnston SA,SRB,51
114000,2022-10-11,infrastructure,Beddo International,NIU,25
121000,2022-10-11,finance,Felderman Inc,UGA,64
161000,2021-12-31,creative,Magnusson Inc,MLT,65
47000,2023-01-01,infrastructure,Amburgey SA,AZE,81
92000,2023-01-01,infrastructure,Spell PLC,LBN,77
172000,2022-07-07,creative,Melear PLC,MAC,91
33000,2022-07-07,manufacturing,Montemayor International,GIN,21
70000,2021-12-31,infrastructure,Gavin PLC,GHA,78
153000,2023-01-01,retail,Council PLC,ETH,1
78000,2026-04-01,creative,Jones Ltd,SPM,23
95000,2021-12-31,manufacturing,Johnson GmbH,DMA,8
29000,2026-04-01,finance,Gannaway PLC,AUT,57
194000,2022-10-11,finance,Curry International,KAZ,36
182000,2022-10-11,retail,Mull International,VEN,49
189000,2023-01-01,infrastructure,Clay Inc,JPN,79
165000,2021-12-31,manufacturing,Garcia International,CHE,18
4000,2021-12-31,manufacturing,Fisher Ltd,QAT,66
60000,2022-07-07,infrastructure,Benson SA,NLD,37
137000,2022-10-11,infrastructure,Lebel Ltd,KGZ,69
14000,2023-01-01,retail,Cumbee International,KIR,33
78000,2026-04-01,finance,Lange PLC,AIA,25
24000,2022-10-11,retail,Rose Inc,ASM,15
126000,2021-12-31,infrastructure,Jaynes PLC,TKM,32
84000,2023-01-01,manufacturing,Harman PLC,PNG,15
143000,2022-07-07,finance,Higgins Inc,TZA,90
2000,2021-12-31,infrastructure,Lyons PLC,HND,32
20000,2022-07-07,manufacturing,Johnson International,ZWE,75
30000,2022-10-11,manufacturing,Sibbett International,CMR,10
32000,2026-04-01,creative,Moore Inc,BRA,7
82000,2022-07-07,finance,Sellman Inc,GRC,30
73000,2026-04-01,retail,Helm Inc,ZWE,99
32000,2022-07-07,finance,Lomax Ltd,BHS,47
65000,2022-10-11,finance,Marr Ltd,ARG,6
156000,2022-10-11,creative,Mann SA,MYT,22
194000,2026-04-01,retail,Cruz GmbH,SVK,85
88000,2026-04-01,infrastructure,Hogan SA,KEN,61
165000,2026-04-01,infrastructure,Manship GmbH,BHS,66
35000,2022-10-11,finance,Henderson Ltd,EST,28
12000,2023-01-01,finance,Campos PLC,HKG,59
118000,2026-04-01,finance,Panek Ltd,GTM,33
178000,2023-01-01,finance,Barron Inc,MKD,49
142000,2021-12-31,finance,Gittens International,BRN,74
3000,2022-10-11,infrastructure,Salinas PLC,HUN,74
138000,2026-04-01,manufacturing,Newman GmbH,KOR,23
15000,2023-01-01,infrastructure,Phelps GmbH,VEN,34
152000,2023-01-01,finance,Williams PLC,COD,38
123000,2022-07-07,retail,Haight International,VCT,27
79000,2022-10-11,infrastructure,Gilkerson PLC,MDG,62
118000,2023-01-01,manufacturing,Brown SA,FJI,83
99000,2026-04-01,manufacturing,Flores PLC,BWA,35
110000,2023-01-01,creative,Carrizales GmbH,BVT,78
129000,2021-12-31,manufacturing,Carlo Ltd,ISR,44
75000,2022-10-11,retail,Sanders Inc,NIU,62
70000,2022-10-11,manufacturing,Konopka SA,MLI,40
105000,2026-04-01,infrastructure,Garber Ltd,CYP,73
9000,2023-01-01,finance,Woods PLC,GUY,25
144000,2022-07-07,retail,Downs International,STP,26
167000,2022-10-11,finance,Dufrene Inc,ETH,27
138000,2023-01-01,retail,Stevenson PLC,MUS,41
135000,2022-10-11,finance,Eggleston SA,LAO,95
177000,2023-01-01,manufacturing,Hightower International,JPN,58
115000,2021-12-31,manufacturing,Rose Inc,LSO,76
185000,2026-04-01,infrastructure,Corona PLC,TKM,72
121000,2021-12-31,manufacturing,Eide PLC,BWA,21
132000,2023-01-01,finance,Black Ltd,SWE,86
192000,2021-12-31,finance,Ripka International,GUM,85
39000,2023-01-01,creative,Anderson Ltd,NRU,59
122000,2022-10-11,retail,Joseph Inc,NLD,43
19000,2022-10-11,creative,Clos Inc,ABW,60
51000,2022-10-11,retail,Pollak Ltd,NIU,40
137000,2026-04-01,finance,Cherry SA,CIV,50
20000,2022-10-11,manufacturing,Allen GmbH,MAC,92
114000,2022-10-11,creative,Mann Ltd,KGZ,24
89000,2026-04-01,manufacturing,Lester Inc,LVA,63
13000,2021-12-31,manufacturing,Fessler Ltd,BOL,77
18000,2023-01-01,finance,Alm SA,PRK,100
48000,2022-07-07,finance,Rose SA,TCA,18
128000,2023-01-01,manufacturing,Kleypas Inc,COG,7
42000,2021-12-31,infrastructure,Perry Inc,USA,47
167000,2026-04-01,manufacturing,Morgan GmbH,CUB,86
15000,2022-10-11,creative,Everett Ltd,SGS,87
47000,2022-10-11,manufacturing,Snow Inc,LKA,33
109000,2023-01-01,manufacturing,Walsh PLC,LBY,85
125000,2023-01-01,creative,Bussey International,MDV,6
192000,2022-10-11,finance,Summers Ltd,FLK,91
157000,2023-01-01,finance,Norwood GmbH,KOR,94
160000,2022-10-11,infrastructure,Kopf International,SEN,92
171000,2023-01-01,infrastructure,Woodard Ltd,CYP,6
185000,2022-07-07,infrastructure,Sealy Ltd,MLI,70
176000,2021-12-31,finance,Holmes SA,GUF,18
131000,2021-12-31,infrastructure,Booker PLC,GIB,31
167000,2021-12-31,manufacturing,Lynch Ltd,SWZ,47
188000,2026-04-01,retail,Dunsford PLC,CRI,10
163000,2022-10-11,infrastructure,Oliver PLC,SMR,30
114000,2021-12-31,infrastructure,Robarge PLC,KGZ,7
199000,2026-04-01,manufacturing,Cruz SA,TON,78
136000,2026-04-01,retail,Ridgeway SA,PCN,13
182000,2023-01-01,infrastructure,Hudson PLC,MNP,69
147000,2021-12-31,retail,Cooley SA,FRA,66
150000,2022-10-11,creative,Harmon PLC,GIN,61
142000,2022-07-07,retail,Meyers Ltd,KOR,56
148000,2022-07-07,infrastructure,Brown Ltd,SVK,20
19000,2026-04-01,finance,Adams Ltd,SSD,61
168000,2022-10-11,infrastructure,Rossi International,LSO,11
157000,2023-01-01,manufacturing,Brown Inc,KWT,4
50000,2026-04-01,manufacturing,Clouston Inc,SPM,100
10000,2023-01-01,finance,Masciantonio GmbH,IRQ,36
109000,2022-10-11,infrastructure,Murphy PLC,SPM,52
196000,2021-12-31,creative,Mccurry SA,PAN,97
34000,2022-10-11,retail,Currier Ltd,SHN,98
71000,2021-12-31,retail,Locke International,IDN,47
193000,2021-12-31,creative,Quan PLC,CUB,31
96000,2022-07-07,retail,Colon GmbH,FIN,84
142000,2022-07-07,manufacturing,Turner Inc,SGS,73
135000,2022-10-11,infrastructure,Gunstream International,MKD,57
45000,2021-12-31,creative,Becker Ltd,THA,16
99000,2026-04-01,retail,Mathis SA,PHL,42
50000,2022-10-11,finance,Wolfson International,KIR,28
20000,2021-12-31,finance,Dandurand SA,MDA,49
187000,2026-04-01,manufacturing,Rhodes Ltd,BMU,79
160000,2022-10-11,manufacturing,Bagger Inc,GUM,22
7000,2022-07-07,retail,Wade Inc,COD,31
191000,2021-12-31,retail,Nunley Inc,KOR,23
21000,2022-10-11,manufacturing,Horst Ltd,NIU,91
0000,2021-12-31,infrastructure,Holmes Ltd,SVK,56
70000,2021-12-31,creative,Mobley SA,UGA,64
121000,2023-01-01,finance,Lowe Inc,COM,51
155000,2023-01-01,creative,Campbell GmbH,MMR,36
114000,2023-01-01,retail,Serrano SA,GNQ,85
71000,2021-12-31,creative,Miller International,NAM,48
6000,2022-10-11,retail,Page International,ATF,45
6000,2026-04-01,finance,Kral International,SVN,12
50000,2021-12-31,creative,Towne GmbH,TUN,31
73000,2026-04-01,finance,Jones GmbH,MRT,45
86000,2022-07-07,retail,Davis PLC,ETH,54
17000,2023-01-01,creative,Fernandez Ltd,GRC,36
27000,2026-04-01,infrastructure,Freese International,SMR,81
186000,2022-10-11,retail,Johnson International,VIR,44
34000,2023-01-01,manufacturing,Jones Inc,TWN,46
138000,2022-10-11,manufacturing,Furrer SA,ETH,79
126000,2023-01-01,creative,Powell International,ZWE,63
92000,2026-04-01,finance,Shamp GmbH,FJI,57
59000,2021-12-31,retail,Hurtado Ltd,IRL,40
188000,2021-12-31,manufacturing,Weaver International,WLF,21
146000,2022-10-11,finance,Yepsen Inc,NER,47
80000,2023-01-01,manufacturing,Le Ltd,PAN,69
181000,2023-01-01,retail,Jones GmbH,GTM,100
174000,2021-12-31,retail,Martinez PLC,PRY,57
164000,2022-07-07,infrastructure,See International,NAM,68
128000,2023-01-01,creative,Brown GmbH,MOZ,99
6000,2022-07-07,infrastructure,Hall Inc,ERI,49
95000,2022-07-07,manufacturing,White GmbH,THA,72
66000,2022-07-07,infrastructure,Commander GmbH,ARE,75
111000,2026-04-01,creative,Hale PLC,KOR,26
19000,2021-12-31,infrastructure,Atkinson International,AGO,71
129000,2026-04-01,infrastructure,Ugalde GmbH,UZB,19
100000,2026-04-01,infrastructure,Lucas Inc,VCT,98
132000,2021-12-31,creative,Michaelson International,GIB,29
166000,2023-01-01,finance,Garczynski Ltd,MOZ,33
102000,2022-10-11,creative,Dunn PLC,HUN,29
47000,2021-12-31,manufacturing,Paulsen PLC,LVA,16
112000,2022-07-07,infrastructure,Velazquez SA,TON,70
151000,2026-04-01,finance,Melson SA,CIV,36
8000,2023-01-01,finance,Conley Inc,PYF,87
115000,2022-10-11,infrastructure,Zuniga Inc,MCO,8
183000,2022-07-07,finance,Prewitt GmbH,AUT,40
62000,2022-10-11,manufacturing,Begay SA,BLZ,65
4000,2023-01-01,infrastructure,Owens Inc,ECU,99
89000,2022-07-07,finance,Sepulveda GmbH,HRV,54
183000,2021-12-31,creative,Propes Ltd,MNE,47
60000,2026-04-01,infrastructure,Whittaker International,CMR,19
175000,2026-04-01,retail,Cavazos PLC,USA,76
17000,2022-07-07,finance,Elliott Ltd,PRY,46
28000,2026-04-01,retail,Rodriguez International,VGB,63
81000,2023-01-01,creative,Davis Ltd,JEY,86
162000,2022-10-11,retail,Bradford Inc,TJK,5
188000,2022-07-07,manufacturing,Alexander Inc,AUS,69
189000,2022-10-11,infrastructure,Landfair PLC,CYP,28
58000,2022-07-07,retail,Brooks GmbH,SWZ,41
70000,2021-12-31,finance,Dominguez SA,MRT,46
168000,2022-07-07,infrastructure,Greene SA,TKL,34
154000,2022-07-07,infrastructure,Cook Ltd,VCT,17
10000,2021-12-31,manufacturing,Primavera GmbH,SXM,90
193000,2022-10-11,infrastructure,Stahl Inc,GTM,29
11000,2023-01-01,infrastructure,Watt International,GRD,9
189000,2023-01-01,finance,Trinka SA,VCT,27
181000,2021-12-31,retail,Kahl Inc,SLE,26
186000,2021-12-31,infrastructure,Brooks Inc,GRC,61
129000,2022-07-07,finance,Mitchell GmbH,IOT,73
107000,2026-04-01,manufacturing,Ornelas Inc,SOM,60
62000,2022-07-07,infrastructure,Williamson International,SAU,66
129000,2026-04-01,retail,Anders Ltd,CUB,96
162000,2026-04-01,retail,Goddard International,NRU,51
144000,2022-07-07,retail,Mcdaniel Ltd,AUT,28
102000,2026-04-01,creative,Boone GmbH,BIH,27
49000,2026-04-01,finance,Pino International,ABW,29
19000,2022-10-11,infrastructure,Wuertz International,RWA,72
83000,2022-07-07,infrastructure,Andrews GmbH,NIU,74
69000,2022-10-11,infrastructure,Fiaschetti International,QAT,33
33000,2022-07-07,retail,Fahy GmbH,NRU,73
132000,2023-01-01,creative,Soos SA,PLW,10
133000,2022-07-07,creative,Bradley PLC,GLP,3
177000,2021-12-31,creative,Murray Ltd,AND,58
59000,2022-07-07,manufacturing,Tilley International,MMR,84
17000,2022-10-11,manufacturing,Wood Inc,LTU,17
128000,2022-10-11,retail,Chockley SA,BHS,87
157000,2022-10-11,creative,Higgins Inc,SGP,59
162000,2022-07-07,creative,Guerra PLC,PLW,75
143000,2023-01-01,retail,Hector GmbH,SXM,35
64000,2021-12-31,manufacturing,Jones SA,TKM,21
150000,2022-07-07,retail,Sloan PLC,COL,72
52000,2026-04-01,creative,Mcgregor Ltd,TUV,47
12000,2026-04-01,infrastructure,Smith GmbH,MAR,76
86000,2023-01-01,manufacturing,Torres International,MTQ,65
38000,2022-07-07,infrastructure,Kaminski Inc,CYP,86
77000,2021-12-31,manufacturing,Moses Inc,THA,57
171000,2022-10-11,retail,Martinez Inc,CCK,26
37000,2022-07-07,retail,Chapman SA,CRI,84
134000,2021-12-31,retail,Skidmore PLC,TTO,59
113000,2023-01-01,finance,Naves SA,BTN,39
82000,2021-12-31,retail,George PLC,PAK,26
89000,2022-10-11,manufacturing,Krizan PLC,BRN,63
47000,2022-07-07,manufacturing,Dawood GmbH,ERI,46
59000,2022-10-11,infrastructure,Nelson PLC,BLR,55
114000,2021-12-31,creative,Hunt GmbH,SYR,58
167000,2021-12-31,infrastructure,Deaton PLC,ZMB,62
92000,2023-01-01,manufacturing,Bartlett GmbH,MEX,29
118000,2022-10-11,finance,Mcnary Ltd,JAM,25
112000,2021-12-31,creative,Sadler PLC,VAT,85
148000,2023-01-01,creative,Bunn GmbH,EGY,88
166000,2022-07-07,creative,Hampton International,NZL,11
177000,2022-10-11,manufacturing,Durdan GmbH,GUM,5
106000,2022-10-11,retail,Scott Inc,KEN,38
159000,2022-10-11,creative,Pettis International,LIE,63
85000,2026-04-01,infrastructure,Conrad Ltd,TON,35
96000,2021-12-31,creative,Skowron International,FSM,31
7000,2022-07-07,manufacturing,Perez Ltd,TCD,35
182000,2022-07-07,finance,Gillespie SA,SRB,87
69000,2023-01-01,retail,Lambert Inc,CUB,51
101000,2022-10-11,manufacturing,Perkins SA,FIN,89
44000,2026-04-01,finance,Quintero International,HRV,86
198000,2026-04-01,infrastructure,Leib Inc,BEL,27
89000,2022-07-07,manufacturing,Herndon International,URY,36
7000,2026-04-01,creative,Strunk Ltd,FRA,67
30000,2022-07-07,manufacturing,Ivory GmbH,TCD,53
60000,2022-10-11,finance,Bowling Ltd,TON,30
157000,2026-04-01,retail,Wright Inc,CHL,13
149000,2023-01-01,retail,Stoddard GmbH,DEU,59
33000,2023-01-01,retail,Christensen Inc,UZB,59
65000,2021-12-31,finance,Macfarlane PLC,LVA,73
124000,2021-12-31,creative,Jefferson Inc,MAF,31
64000,2022-10-11,retail,Powell Inc,MEX,94
32000,2026-04-01,finance,Tabor SA,IDN,5
71000,2026-04-01,creative,Mcpeak SA,POL,6
29000,2023-01-01,manufacturing,Rose PLC,SPM,49
146000,2022-07-07,retail,Reynoso GmbH,TWN,72
31000,2022-10-11,retail,Ellis GmbH,ARM,64
184000,2021-12-31,creative,Waage SA,SRB,14
101000,2026-04-01,finance,Dettinger International,MDV,58
194000,2026-04-01,finance,Bergmann SA,BDI,52
101000,2021-12-31,retail,Jordan SA,AND,1
97000,2026-04-01,finance,Frazier Ltd,TUR,66
38000,2021-12-31,finance,Williamson Ltd,WLF,83
129000,2021-12-31,creative,Apilado Ltd,TKM,62
174000,2026-04-01,manufacturing,Borchardt SA,ROU,11
157000,2022-07-07,retail,Covarrubias Inc,TTO,9
22000,2026-04-01,manufacturing,Sawicki PLC,DJI,69
197000,2026-04-01,retail,Teano GmbH,FSM,38
31000,2026-04-01,manufacturing,Stamp Inc,PHL,41
135000,2023-01-01,infrastructure,Graham International,AFG,52
146000,2026-04-01,retail,Kaylor Ltd,NPL,35
85000,2026-04-01,retail,Clark GmbH,UMI,32
74000,2022-10-11,infrastructure,Parker SA,SMR,80
20000,2022-10-11,manufacturing,Carter PLC,ARG,86
133000,2022-10-11,manufacturing,Villa PLC,KGZ,36
50000,2021-12-31,retail,Garcia Inc,COL,76
126000,2023-01-01,creative,Vaillancourt GmbH,ISR,69
130000,2026-04-01,infrastructure,Thomas Inc,GNB,48
35000,2022-10-11,manufacturing,Rust SA,YEM,83
4000,2023-01-01,retail,Arreola Inc,ARG,72
44000,2022-10-11,infrastructure,Philpot PLC,BMU,74
18000,2022-07-07,manufacturing,Deyoung GmbH,GNQ,28
23000,2022-10-11,manufacturing,Garcia Ltd,CUB,65
135000,2021-12-31,creative,Chapman Ltd,MDA,94
102000,2022-10-11,retail,Worthey SA,NRU,17
97000,2026-04-01,retail,Obrien Inc,NOR,64
163000,2022-07-07,retail,Chestnut Inc,TLS,70
32000,2023-01-01,finance,Cook Inc,BRA,81
46000,2022-10-11,finance,Graham GmbH,LAO,100
187000,2026-04-01,manufacturing,Jodway International,SLE,73
78000,2022-07-07,infrastructure,Carlin International,SMR,31
128000,2021-12-31,finance,Dates Inc,SHN,37
162000,2021-12-31,finance,Hammer Ltd,MKD,93
184000,2022-07-07,finance,Starks PLC,ETH,34
158000,2021-12-31,finance,Goodwin PLC,SUR,45
92000,2022-10-11,retail,Boswell Inc,PNG,99
92000,2021-12-31,finance,Nwachukwu Ltd,MOZ,41
0000,2023-01-01,creative,Jason Inc,ZAF,24
70000,2022-10-11,manufacturing,Needham GmbH,MLI,35
162000,2021-12-31,finance,Burns Inc,SVN,89
160000,2026-04-01,creative,Freudenstein Inc,MNP,90
84000,2022-10-11,retail,Keys Ltd,SXM,77
89000,2026-04-01,infrastructure,Jones GmbH,MDG,41
172000,2023-01-01,finance,Fuger PLC,FRA,77
147000,2022-07-07,infrastructure,Easley SA,IND,5
26000,2022-10-11,infrastructure,Wilson SA,MUS,38
199000,2021-12-31,infrastructure,Gonzales International,GNB,52
196000,2022-10-11,manufacturing,Calloway SA,GGY,85
177000,2026-04-01,creative,Pendleton PLC,DJI,10
191000,2021-12-31,retail,Runions GmbH,SRB,2
109000,2026-04-01,finance,League PLC,QAT,35
76000,2022-07-07,manufacturing,Hasse Inc,CUB,47
53000,2023-01-01,retail,Belanger SA,HRV,18
155000,2022-07-07,finance,Vires GmbH,SAU,80
49000,2026-04-01,creative,Canty PLC,GNQ,14
170000,2022-10-11,creative,Jansons PLC,MDV,95
77000,2022-10-11,creative,Stone SA,TZA,19
119000,2026-04-01,manufacturing,Marrufo International,GUF,18
66000,2022-07-07,retail,Oguin Inc,UGA,77
197000,2022-07-07,retail,Arteaga Ltd,PAN,39
137000,2021-12-31,creative,Richards SA,GRD,83
31000,2023-01-01,infrastructure,Rubio SA,MAR,36
53000,2023-01-01,infrastructure,Helms PLC,PNG,23
187000,2023-01-01,infrastructure,Gan Inc,BVT,38
33000,2023-01-01,creative,Sandoz Ltd,IND,53
140000,2022-07-07,creative,Carrell Inc,SGS,75
144000,2022-10-11,infrastructure,Jones GmbH,FSM,52
124000,2023-01-01,manufacturing,Roberts PLC,KNA,83
39000,2023-01-01,manufacturing,Immediato International,AND,3
30000,2026-04-01,infrastructure,Douglas PLC,AGO,23
73000,2022-10-11,manufacturing,Magill International,BRA,11
30000,2022-07-07,finance,Eager International,SGS,36
95000,2026-04-01,infrastructure,Shiigi SA,BRN,43
0000,2023-01-01,manufacturing,Wait International,SLB,67
41000,2022-07-07,finance,Schlegel GmbH,NER,56
129000,2022-10-11,manufacturing,Miller Inc,HND,14
124000,2022-10-11,retail,Hunter Ltd,NPL,92
156000,2022-07-07,infrastructure,Moses SA,PYF,62
153000,2022-07-07,retail,Konowal Ltd,LKA,17
91000,2022-07-07,finance,Pierce SA,ISL,86
40000,2023-01-01,finance,Vargason Ltd,IDN,32
36000,2026-04-01,infrastructure,Cooke International,COD,65
4000,2022-07-07,retail,Brody Inc,BLZ,52
190000,2026-04-01,infrastructure,Hildebrandt Inc,UZB,59
130000,2026-04-01,creative,Witt Ltd,DMA,4
142000,2023-01-01,manufacturing,Gammon SA,AFG,81
24000,2022-07-07,infrastructure,Fernandez Ltd,LSO,56
130000,2022-07-07,infrastructure,Moody Ltd,DZA,28
146000,2023-01-01,retail,Vallejos GmbH,COM,88
42000,2021-12-31,infrastructure,Kemp Ltd,DZA,41
71000,2026-04-01,retail,Bradley GmbH,NGA,97
111000,2022-07-07,manufacturing,Granger SA,GUF,66
119000,2021-12-31,manufacturing,Consla Ltd,BLM,89
106000,2023-01-01,finance,Fite GmbH,IOT,10
66000,2026-04-01,creative,Dorsey PLC,MNG,73
199000,2022-10-11,creative,Funk International,VNM,72
0000,2022-10-11,retail,Volk Inc,SSD,84
146000,2026-04-01,retail,Oliver International,MLT,55
120000,2021-12-31,creative,Doutt PLC,YEM,94
150000,2021-12-31,finance,Stockton GmbH,MLI,2
91000,2021-12-31,infrastructure,Pickard International,GNQ,25
117000,2021-12-31,creative,Kader GmbH,MMR,1
182000,2022-07-07,manufacturing,Schiller International,MLT,91
195000,2021-12-31,creative,Tilbury SA,PYF,84
86000,2022-07-07,creative,King International,IRL,57
99000,2022-07-07,retail,Schank PLC,DZA,54
186000,2021-12-31,finance,Miller Inc,TUN,45
0000,2022-07-07,infrastructure,Graham GmbH,NZL,95
124000,2023-01-01,manufacturing,Swann International,MNG,68
155000,2023-01-01,finance,Gamache Ltd,BLR,39
78000,2022-07-07,manufacturing,Bolin International,LBN,27
133000,2026-04-01,creative,Barr PLC,SHN,47
181000,2021-12-31,finance,Smith SA,CCK,71
52000,2023-01-01,manufacturing,Miller Inc,POL,26
54000,2022-10-11,retail,Knudsen Ltd,BLR,99
106000,2022-07-07,creative,Douthit International,ECU,15
19000,2022-10-11,manufacturing,Rapp SA,COD,73
146000,2021-12-31,retail,Anderson Ltd,VEN,41
163000,2023-01-01,infrastructure,Chatman GmbH,BDI,100
118000,2022-10-11,finance,Sykes GmbH,CIV,44
31000,2022-10-11,creative,Vine SA,SHN,68
155000,2021-12-31,finance,Perry SA,ROU,99
114000,2022-10-11,finance,Langford PLC,MDA,58
93000,2023-01-01,finance,Mooney SA,MHL,18
179000,2021-12-31,retail,Stubbs Ltd,KAZ,74
120000,2022-07-07,manufacturing,Oreilly GmbH,GNQ,41
120000,2022-07-07,finance,Ball SA,MAF,82
0000,2021-12-31,infrastructure,Cloninger PLC,WLF,72
199000,2026-04-01,infrastructure,Elrod SA,LAO,64
65000,2022-10-11,creative,Lybbert Inc,PER,50
12000,2021-12-31,manufacturing,Roberson PLC,THA,7
28000,2022-10-11,manufacturing,Morrison Ltd,GTM,66
140000,2021-12-31,finance,Silverstein International,CMR,91
195000,2023-01-01,manufacturing,Floyd GmbH,BEN,39
158000,2022-07-07,infrastructure,White PLC,ESP,33
